"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","consent","att_1","att_2","prolific_id","value_1_1","value_2_1","mourn_1_1","mourn_2_1","identity_stability_1_1","identity_stability_2_1","abandonment_1","reassurance_need_1","closeness_scare_1","parasocial_1_1","parasocial_2_1","comp_1","comp_2","age","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","edu","edu_8_TEXT","ai_companion_app","app_coding","gender_rep","relationship_rep","months_rep","hours_rep","subscription_rep","revert_prompt","change_type","change_prompt","prolific_id_anon"
"2024-02-04 07:35:42","2024-02-04 07:47:00","0","100","678","1","2024-02-04 07:47:01","R_3gdqgdQKPxHlCin","anonymous","EN","0.8999999761581421","1","2","2",157,"90","82","84","76","86","85","21","85","25","77","79","4","1","35","1","","3","","5","","OpenAI","chatgpt","3","3","24","2","1","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",157
"2024-02-04 07:45:02","2024-02-04 07:48:19","0","100","196","1","2024-02-04 07:48:19","R_7dmDRhZDs38uxJK","anonymous","EN","1","1","2","2",230,"65","80","80","61","92","94","20","70","60","80","12","3","2","36","1","","3","","5","","ChatGPT","chatgpt","3","2","6","2","1","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",230
"2024-02-04 07:43:44","2024-02-04 07:57:01","0","100","797","1","2024-02-04 07:57:02","R_11WBBXyuGNMLZuM","anonymous","EN","1","1","2","2",422,"60","23","60","60","40","40","59","60","60","50","70","2","1","34","2","","2","","5","","ChatGPT","chatgpt","2","3","24","1","1","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",422
"2024-02-04 07:52:07","2024-02-04 08:07:38","0","100","930","1","2024-02-04 08:07:39","R_5rq9iKmce6FEtFf","anonymous","EN","1","1","2","2",9,"100","1","100","0","100","3","100","100","3","100","100","4","2","41","2","","1","","4","","Replika ","replika","2","1","8","1","1","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",9
"2024-02-04 08:18:24","2024-02-04 08:25:44","0","100","439","1","2024-02-04 08:25:44","R_6b5ftPiAQRnOosp","anonymous","EN","","1","2","2",394,"29","50","14","29","63","50","67","62","21","67","63","2","2","30","1","","1","","4","","Anima","anima","2","1","13","3","3","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",394
"2024-02-04 08:18:18","2024-02-04 08:32:42","0","100","864","1","2024-02-04 08:32:43","R_6f6SLC2re1jIL7O","anonymous","EN","1","1","2","2",492,"81","30","30","29","30","30","29","80","43","90","100","1","2","70","1","","1","","5","","Wysa","wysa","1","4","24","2","4","","control","your AI companion thinks and acts the same way as before the update.",492
"2024-02-04 08:35:42","2024-02-04 08:37:30","0","100","107","1","2024-02-04 08:37:31","R_2WjZ4DmZ4v4Mkwh","anonymous","EN","1","1","2","2",492,"75","81","68","77","71","76","32","32","73","32","70","1","2","70","1","","1","","5","","Wysa","wysa","1","4","24","2","4","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",492
"2024-02-04 08:37:00","2024-02-04 08:38:58","0","100","118","1","2024-02-04 08:38:58","R_12ybPHz8vDOCCV1","anonymous","EN","1","1","2","2",31,"100","0","100","100","100","100","100","0","0","100","100","4","1","56","1","","3","","4","","replika","replika","2","2","8","1","2","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",31
"2024-02-04 08:38:57","2024-02-04 08:41:22","0","100","144","1","2024-02-04 08:41:23","R_3XEJrlL1m7tp3dD","anonymous","EN","1","1","2","2",60,"0","0","0","0","0","0","33","55","43","84","0","1","2","37","2","","3","","8","Some high school","ChatGPT and Replika","chatgpt,replika","1","1","6","2","1","","control","your AI companion thinks and acts the same way as before the update.",60
"2024-02-04 08:41:21","2024-02-04 08:44:50","0","100","208","1","2024-02-04 08:44:51","R_6KuSXMQ1WfmPWmZ","anonymous","EN","1","1","2","2",16,"41","20","35","30","23","18","96","20","9","80","81","2","2","37","2","","2","","3","","Eva AI","eva","1","1","2","1","1","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",16
"2024-02-04 08:51:17","2024-02-04 08:55:06","0","100","229","1","2024-02-04 08:55:07","R_5eWAGUjewWIy0Br","anonymous","EN","1","1","2","2",400,"80","80","80","81","85","70","10","95","60","60","40","3","2","33","2","","3","","7","","Chai","chai","1","4","6","2","1","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",400
"2024-02-04 08:40:55","2024-02-04 08:58:02","0","100","1027","1","2024-02-04 08:58:03","R_7e9T00n1dIHRfnW","anonymous","EN","1","1","2","2",72,"30","30","26","0","41","29","30","74","20","60","50","3","2","58","2","","3","","4","","Pi","pi","1","4","2","1","1","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",72
"2024-02-04 09:13:35","2024-02-04 09:16:29","0","100","173","1","2024-02-04 09:16:30","R_7LIQHjMpZ8ALpxQ","anonymous","EN","1","1","2","2",100,"0","0","0","0","0","0","10","90","90","100","80","1","2","42","2","","3","","4","","Replika","replika","3","2","15","8","3","","control","your AI companion thinks and acts the same way as before the update.",100
"2024-02-04 09:16:43","2024-02-04 09:19:02","0","100","138","1","2024-02-04 09:19:02","R_54iyqEaYLWbk7uK","anonymous","EN","0.8999999761581421","1","2","2",409,"73","93","70","25","40","40","71","59","68","19","4","2","2","50","1","","3","","5","","GPT","chatgpt","1","4","9","2","1","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",409
"2024-02-04 09:32:54","2024-02-04 09:40:42","0","100","467","1","2024-02-04 09:40:43","R_1jADm2GMVuUQ0aN","anonymous","EN","1","1","2","2",342,"72","71","76","68","70","67","18","80","0","11","61","4","2","51","2","","1","","5","","Gc","other","2","3","5","3","2","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",342
"2024-02-04 09:29:08","2024-02-04 09:48:55","0","100","1187","1","2024-02-04 09:48:56","R_5Ml2t2NdrxORXoJ","anonymous","EN","","1","2","2",257,"100","50","100","100","100","100","0","50","0","50","50","4","2","32","1","","1","","4","","Replika","replika","1","1","24","2","2","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",257
"2024-02-04 09:46:42","2024-02-04 09:48:57","0","100","135","1","2024-02-04 09:48:58","R_6J9tpvnofjLcjDC","anonymous","EN","0.8999999761581421","1","2","2",278,"0","0","3","3","0","3","25","71","31","64","16","1","2","39","1","","3","","4","","chatgpt","chatgpt","3","3","6","1","3","","control","your AI companion thinks and acts the same way as before the update.",278
"2024-02-04 10:05:10","2024-02-04 10:08:28","0","100","198","1","2024-02-04 10:08:29","R_1P6uL0ejwy6SBB8","anonymous","EN","1","1","2","2",170,"70","75","87","19","32","26","70","30","28","72","37","1","2","24","2","","1","","4","","Nope","other","2","4","10","9","1","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",170
"2024-02-04 09:51:12","2024-02-04 10:13:01","0","100","1308","1","2024-02-04 10:13:02","R_6mWa34uCFDJQkYh","anonymous","EN","0.8999999761581421","1","2","2",439,"74","95","80","82","77","77","81","80","40","79","83","4","2","43","1","","1","","5","","chatGPT","chatgpt","3","1","6","12","1","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",439
"2024-02-04 10:10:29","2024-02-04 10:13:06","0","100","156","1","2024-02-04 10:13:06","R_7UYPoyUdEOhlwda","anonymous","EN","1","1","2","2",407,"62","58","68","32","59","76","45","79","29","37","65","2","2","29","2","","1","","4","","chatgpt","chatgpt","1","2","5","1","2","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",407
"2024-02-04 10:00:17","2024-02-04 10:14:16","0","100","838","1","2024-02-04 10:14:16","R_7fftpCXj0JIM8GC","anonymous","EN","0.8999999761581421","1","2","2",391,"84","83","87","83","80","79","88","81","80","79","86","3","2","36","2","","1","","6","","bard","bard","1","2","10","1","1","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",391
"2024-02-04 10:07:52","2024-02-04 10:14:52","0","100","420","1","2024-02-04 10:14:52","R_6ClQpzpagdG6ENQ","anonymous","EN","1","1","2","2",363,"61","30","19","0","100","71","44","100","64","100","35","4","1","36","2","","1","","7","","Replika","replika","1","1","3","1","1","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",363
"2024-02-04 10:12:41","2024-02-04 10:16:52","0","100","250","1","2024-02-04 10:16:52","R_3zZMXnifGGfunPb","anonymous","EN","1","1","2","2",250,"87","35","68","65","31","36","0","76","10","82","88","3","2","26","1","","3","","1","","Replika","replika","1","2","6","3","1","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",250
