"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","consent","att_1","att_2","prolific_id","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","prolific_id_anon"
"4530","2024-01-31 14:00:58","2024-01-31 14:06:55","IP Address","100","356","True","2024-01-31 14:06:55","R_5z6kH4cgYwIUptw","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2328,"yes","yes","yes","yes","yes","no","yes","yes","no",2328
"4531","2024-01-31 14:06:11","2024-01-31 14:06:57","IP Address","100","46","True","2024-01-31 14:06:58","R_6LUyO96S3DcXPt9","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2108,"yes","yes","yes","no","yes","yes","yes","yes","no",2108
"4532","2024-01-31 14:05:01","2024-01-31 14:06:59","IP Address","100","118","True","2024-01-31 14:07:00","R_6etcFj1tPKd6L9t","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4317,"no","yes","no","yes","no","no","yes","no","no",4317
"4533","2024-01-31 13:55:26","2024-01-31 14:07:18","IP Address","100","712","True","2024-01-31 14:07:19","R_1GCzAfSqF15F9bE","anonymous","EN","1","I agree to participate in this study","Paul","Purple",1276,"no","no","no","no","no","no","yes","no","no",1276
"4534","2024-01-31 14:07:07","2024-01-31 14:08:04","IP Address","100","57","True","2024-01-31 14:08:05","R_5EqOoABvw2QMld7","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2343,"yes","no","no","yes","no","yes","yes","no","no",2343
"4535","2024-01-31 14:07:09","2024-01-31 14:08:19","IP Address","100","70","True","2024-01-31 14:08:20","R_63aCMPTrDwzVkIQ","anonymous","EN","1","I agree to participate in this study","Paul","Purple",351,"yes","yes","no","yes","yes","yes","yes","yes","no",351
"4536","2024-01-31 14:07:14","2024-01-31 14:08:48","IP Address","100","93","True","2024-01-31 14:08:48","R_5rFWaWX8sMWSedj","anonymous","EN","1","I agree to participate in this study","Paul","Purple",3143,"yes","yes","no","yes","yes","yes","yes","no","no",3143
"4537","2024-01-31 14:08:22","2024-01-31 14:09:06","IP Address","100","44","True","2024-01-31 14:09:07","R_3y0XocI1RDcJIU1","anonymous","EN","1","I agree to participate in this study","Paul","Purple",6825,"yes","no","no","yes","yes","yes","yes","no","no",6825
"4538","2024-01-31 14:08:25","2024-01-31 14:09:15","IP Address","100","49","True","2024-01-31 14:09:16","R_3Gv0FyvG6JLQfS1","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2789,"yes","yes","no","yes","yes","yes","yes","no","yes",2789
"4539","2024-01-31 14:09:01","2024-01-31 14:10:05","IP Address","100","64","True","2024-01-31 14:10:06","R_3lge5ONvnlp5Gia","anonymous","EN","0.800000011920929","I agree to participate in this study","Paul","Purple",493,"yes","no","no","yes","yes","yes","no","no","no",493
"4540","2024-01-31 14:08:57","2024-01-31 14:10:24","IP Address","100","87","True","2024-01-31 14:10:25","R_1HNwaQq8BfdKxYN","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2693,"no","yes","yes","yes","yes","no","yes","no","no",2693
"4541","2024-01-31 14:09:36","2024-01-31 14:11:06","IP Address","100","90","True","2024-01-31 14:11:07","R_7qz9y2iWSFfAkYe","anonymous","EN","1","I agree to participate in this study","Paul","Purple",3166,"yes","yes","no","no","no","yes","yes","no","no",3166
"4542","2024-01-31 14:10:07","2024-01-31 14:11:12","IP Address","100","64","True","2024-01-31 14:11:13","R_1JflltHRxdjkfHH","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",7180,"yes","yes","yes","yes","yes","yes","yes","yes","no",7180
"4543","2024-01-31 14:08:32","2024-01-31 14:11:25","IP Address","100","172","True","2024-01-31 14:11:25","R_3FQCEoxE5l7CUTt","anonymous","EN","1","I agree to participate in this study","Paul","Purple",6993,"yes","yes","yes","yes","yes","yes","yes","yes","no",6993
"4544","2024-01-31 14:10:50","2024-01-31 14:11:29","IP Address","100","38","True","2024-01-31 14:11:29","R_5pt1XjSgmoCg5Nv","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",3340,"no","yes","no","yes","yes","no","yes","yes","no",3340
"4545","2024-01-31 14:10:23","2024-01-31 14:11:41","IP Address","100","78","True","2024-01-31 14:11:42","R_5IXlvGT3paNckdl","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",5562,"yes","yes","yes","yes","no","no","yes","no","no",5562
"4546","2024-01-31 14:10:47","2024-01-31 14:11:46","IP Address","100","59","True","2024-01-31 14:11:47","R_7f6erpr3riCrn6F","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",7230,"yes","no","no","yes","yes","yes","yes","yes","no",7230
"4547","2024-01-31 14:10:51","2024-01-31 14:11:54","IP Address","100","63","True","2024-01-31 14:11:55","R_6MPYMF8r2TiYKfX","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2930,"yes","no","yes","yes","yes","no","yes","no","no",2930
"4548","2024-01-31 14:11:13","2024-01-31 14:12:12","IP Address","100","59","True","2024-01-31 14:12:13","R_52KpJ1Vv2MehnoT","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2768,"yes","yes","no","yes","yes","no","yes","yes","no",2768
"4549","2024-01-31 14:11:25","2024-01-31 14:13:32","IP Address","100","127","True","2024-01-31 14:13:34","R_5Bzipz77Zr6Vj1V","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",7428,"yes","yes","yes","no","yes","yes","yes","no","no",7428
"4550","2024-01-31 14:11:28","2024-01-31 14:13:38","IP Address","100","129","True","2024-01-31 14:13:38","R_5CLDp80AiZkav97","anonymous","EN","1","I agree to participate in this study","Paul","Purple",6939,"yes","yes","no","yes","yes","yes","yes","no","no",6939
"4551","2024-01-31 14:10:10","2024-01-31 14:14:32","IP Address","100","261","True","2024-01-31 14:14:33","R_6wdytj3n0K6HzxL","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2447,"yes","yes","yes","yes","yes","yes","yes","no","no",2447
"4552","2024-01-31 14:13:33","2024-01-31 14:14:32","IP Address","100","59","True","2024-01-31 14:14:33","R_3pbeubkMUtJq0Ti","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",7360,"yes","yes","yes","yes","yes","no","yes","no","no",7360
"4553","2024-01-31 14:08:16","2024-01-31 14:15:20","IP Address","100","424","True","2024-01-31 14:15:21","R_1k1aYly1I4f1Oez","anonymous","EN","","I agree to participate in this study","Paul","Purple",7559,"yes","yes","no","yes","yes","yes","yes","yes","no",7559
"4554","2024-01-31 14:15:33","2024-01-31 14:16:19","IP Address","100","45","True","2024-01-31 14:16:20","R_77yObMueioMa1Cp","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2784,"no","no","no","no","yes","yes","yes","yes","no",2784
"4555","2024-01-31 14:14:09","2024-01-31 14:16:24","IP Address","100","135","True","2024-01-31 14:16:25","R_6HfpYhCFbZ0k2TD","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4437,"no","no","no","yes","no","yes","yes","no","no",4437
"4556","2024-01-31 14:14:05","2024-01-31 14:16:25","IP Address","100","140","True","2024-01-31 14:16:26","R_5psPeJo1JfOQlX8","anonymous","EN","1","I agree to participate in this study","Paul","Purple",3998,"no","no","no","no","no","no","yes","no","no",3998
"4557","2024-01-31 14:15:26","2024-01-31 14:16:34","IP Address","100","67","True","2024-01-31 14:16:34","R_3JIABEzpIqZXMro","anonymous","EN","1","I agree to participate in this study","Paul","Purple",6056,"yes","no","no","no","yes","no","yes","no","no",6056
"4558","2024-01-31 14:14:45","2024-01-31 14:17:04","IP Address","100","138","True","2024-01-31 14:17:05","R_64cOrJo1tk4z8W6","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",391,"yes","yes","no","yes","yes","yes","yes","no","no",391
"4559","2024-01-31 14:16:22","2024-01-31 14:17:10","IP Address","100","48","True","2024-01-31 14:17:11","R_1pG4hDzzoWBOtHM","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2470,"yes","yes","no","no","yes","yes","yes","yes","no",2470
"4560","2024-01-31 14:18:14","2024-01-31 14:18:39","IP Address","100","24","True","2024-01-31 14:18:40","R_6H2Vl8VeeSJNxZL","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Green",1,"","","","","","","","","",1
"4561","2024-01-31 14:18:09","2024-01-31 14:18:52","IP Address","100","43","True","2024-01-31 14:18:53","R_7ihG1O5Yi5yBvSp","anonymous","EN","1","I agree to participate in this study","Paul","Purple",3638,"yes","no","no","no","no","yes","yes","yes","no",3638
"4562","2024-01-31 14:18:12","2024-01-31 14:18:59","IP Address","100","46","True","2024-01-31 14:18:59","R_7A0EL1o5pHe9Vzz","anonymous","EN","1","I agree to participate in this study","Paul","Purple",5931,"yes","no","no","no","yes","yes","yes","no","no",5931
"4563","2024-01-31 14:18:04","2024-01-31 14:19:02","IP Address","100","57","True","2024-01-31 14:19:02","R_3YYeWUcA0xkxG7f","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",1151,"yes","yes","yes","yes","yes","yes","yes","yes","no",1151
"4564","2024-01-31 14:16:20","2024-01-31 14:19:44","IP Address","100","203","True","2024-01-31 14:19:45","R_3MEkdGpbtVCczXc","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2736,"no","no","no","yes","no","yes","yes","yes","no",2736
"4565","2024-01-31 14:19:08","2024-01-31 14:20:02","IP Address","100","53","True","2024-01-31 14:20:02","R_1NF0gkgpOYTLDD4","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",3798,"yes","yes","yes","yes","yes","no","no","no","no",3798
"4566","2024-01-31 14:19:49","2024-01-31 14:20:09","IP Address","100","19","True","2024-01-31 14:20:10","R_5tE8TjZyxeij1pl","anonymous","EN","1","I agree to participate in this study","John","Purple",1,"","","","","","","","","",1
"4567","2024-01-31 14:19:30","2024-01-31 14:20:49","IP Address","100","78","True","2024-01-31 14:20:50","R_7PUJFREPaG121cV","anonymous","EN","1","I agree to participate in this study","Paul","Purple",1657,"yes","no","no","no","yes","yes","yes","no","no",1657
"4568","2024-01-31 14:20:53","2024-01-31 14:21:59","IP Address","100","65","True","2024-01-31 14:22:00","R_7q4ST5RF2eNQVxp","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",4386,"yes","yes","no","yes","yes","no","yes","no","no",4386
"4569","2024-01-31 14:20:52","2024-01-31 14:21:59","IP Address","100","66","True","2024-01-31 14:22:00","R_3fwSngW7AyrRMn0","anonymous","EN","1","I agree to participate in this study","Paul","Purple",3538,"yes","yes","no","yes","yes","yes","yes","no","no",3538
"4570","2024-01-31 14:20:38","2024-01-31 14:21:59","IP Address","100","81","True","2024-01-31 14:22:00","R_5YXniDMRV6JpVeN","anonymous","EN","1","I agree to participate in this study","Paul","Purple",1584,"yes","yes","yes","yes","yes","no","yes","no","no",1584
"4571","2024-01-31 14:21:14","2024-01-31 14:22:21","IP Address","100","67","True","2024-01-31 14:22:22","R_3w4gdLbnzmV7xOX","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7023,"yes","yes","no","no","yes","yes","no","no","no",7023
"4572","2024-01-31 14:21:48","2024-01-31 14:22:29","IP Address","100","40","True","2024-01-31 14:22:30","R_651mF9o8Eqw54MV","anonymous","EN","1","I agree to participate in this study","Paul","Purple",5281,"no","yes","yes","yes","yes","yes","yes","no","no",5281
"4573","2024-01-31 14:20:07","2024-01-31 14:22:30","IP Address","100","143","True","2024-01-31 14:22:31","R_6IypTFv6i8BcWEL","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",5768,"yes","yes","no","yes","yes","yes","yes","yes","yes",5768
"4574","2024-01-31 14:22:11","2024-01-31 14:23:05","IP Address","100","54","True","2024-01-31 14:23:06","R_1dVUT2RMd2Clarn","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",3448,"yes","yes","yes","no","yes","yes","yes","no","no",3448
"4575","2024-01-31 14:22:32","2024-01-31 14:23:27","IP Address","100","55","True","2024-01-31 14:23:28","R_7tyaKHoQAHIXZxF","anonymous","EN","0.800000011920929","I agree to participate in this study","Paul","Purple",3674,"yes","yes","yes","yes","no","yes","yes","no","no",3674
"4576","2024-01-31 14:22:59","2024-01-31 14:23:44","IP Address","100","45","True","2024-01-31 14:23:45","R_5S8eatkWl2XczqV","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4565,"yes","yes","yes","yes","no","no","yes","no","yes",4565
"4577","2024-01-31 14:21:39","2024-01-31 14:23:45","IP Address","100","126","True","2024-01-31 14:23:46","R_3P4ScOrCNYBE2jE","anonymous","EN","1","I agree to participate in this study","Paul","Purple",5428,"no","no","no","no","no","no","no","no","no",5428
"4578","2024-01-31 14:23:06","2024-01-31 14:23:49","IP Address","100","43","True","2024-01-31 14:23:50","R_6cbHXynvwLjgSSJ","anonymous","EN","1","I agree to participate in this study","Paul","Purple",1013,"yes","no","no","no","no","yes","yes","no","no",1013
"4579","2024-01-31 14:23:57","2024-01-31 14:24:12","IP Address","100","15","True","2024-01-31 14:24:13","R_1rTL9laeuy1pQX1","anonymous","EN","1","I agree to participate in this study","Paul","Green",1,"","","","","","","","","",1
"4580","2024-01-31 14:23:01","2024-01-31 14:24:47","IP Address","100","105","True","2024-01-31 14:24:47","R_6ya6WsqDUf3y1mv","anonymous","EN","1","I agree to participate in this study","Paul","Purple",883,"no","yes","yes","yes","yes","yes","yes","no","no",883
"4581","2024-01-31 14:23:55","2024-01-31 14:25:06","IP Address","100","70","True","2024-01-31 14:25:07","R_3jpoBrOUAZVTLd4","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",6133,"yes","no","yes","yes","yes","yes","yes","yes","no",6133
"4582","2024-01-31 14:22:34","2024-01-31 14:25:08","IP Address","100","154","True","2024-01-31 14:25:09","R_7DYOdmXMNn1auci","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",1413,"yes","no","no","yes","yes","yes","yes","yes","no",1413
"4583","2024-01-31 14:24:29","2024-01-31 14:25:41","IP Address","100","71","True","2024-01-31 14:25:41","R_5QPdH0qu1UqPXq1","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",429,"no","no","no","yes","no","no","yes","no","no",429
"4584","2024-01-31 14:24:38","2024-01-31 14:25:43","IP Address","100","64","True","2024-01-31 14:25:43","R_7f7YebNGifUqWhz","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4354,"yes","yes","no","yes","yes","yes","yes","no","no",4354
"4585","2024-01-31 14:24:39","2024-01-31 14:25:46","IP Address","100","67","True","2024-01-31 14:25:47","R_5dM3ZULoyPxiuJ8","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2889,"yes","no","no","yes","no","yes","yes","no","no",2889
"4586","2024-01-31 14:26:14","2024-01-31 14:27:01","IP Address","100","47","True","2024-01-31 14:27:02","R_7fjhwVcnaleRn9S","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",587,"yes","yes","yes","yes","yes","yes","yes","yes","no",587
"4587","2024-01-31 14:26:03","2024-01-31 14:27:11","IP Address","100","68","True","2024-01-31 14:27:12","R_30Q1LRwAlscO6it","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2406,"yes","yes","yes","yes","no","no","yes","yes","no",2406
"4588","2024-01-31 14:27:38","2024-01-31 14:28:05","IP Address","100","26","True","2024-01-31 14:28:06","R_3dAdKxuqlx6RUgj","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",5645,"no","no","yes","yes","yes","yes","yes","no","no",5645
"4589","2024-01-31 14:26:15","2024-01-31 14:28:15","IP Address","100","119","True","2024-01-31 14:28:15","R_3tnVqBHkKvWMfFb","anonymous","EN","1","I agree to participate in this study","Paul","Purple",740,"yes","yes","yes","yes","no","yes","yes","no","no",740
"4590","2024-01-31 14:27:42","2024-01-31 14:28:34","IP Address","100","51","True","2024-01-31 14:28:34","R_3zC7KlzbgDwdcbl","anonymous","EN","1","I agree to participate in this study","Paul","Purple",99,"yes","yes","yes","yes","yes","yes","yes","no","no",99
"4591","2024-01-31 14:27:40","2024-01-31 14:28:51","IP Address","100","71","True","2024-01-31 14:28:52","R_61B368iZiommXRo","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",6634,"yes","no","yes","yes","yes","yes","yes","yes","no",6634
"4592","2024-01-31 14:28:22","2024-01-31 14:29:13","IP Address","100","51","True","2024-01-31 14:29:14","R_32WUqdYqYv3meUX","anonymous","EN","1","I agree to participate in this study","Paul","Purple",487,"yes","no","no","yes","yes","yes","no","no","no",487
"4593","2024-01-31 14:29:34","2024-01-31 14:30:17","IP Address","100","42","True","2024-01-31 14:30:18","R_5QDQF2xI3P69Huq","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2497,"yes","yes","yes","yes","yes","yes","yes","no","no",2497
"4594","2024-01-31 14:29:09","2024-01-31 14:30:34","IP Address","100","85","True","2024-01-31 14:30:35","R_1RS5pHaKjo8r7B7","anonymous","EN","1","I agree to participate in this study","Paul","Purple",926,"yes","yes","no","yes","no","yes","yes","no","no",926
