StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,consent,att_1,att_2,prolific_id,value_1_1,value_2_1,mourn_1_1,mourn_2_1,identity_stability_1_1,identity_stability_2_1,app_improvement_1,comp_1,age,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,edu,edu_8_TEXT,ai_companion_app,gender_rep,relationship_rep,months_rep,hours_rep,subscription_rep,PROLIFIC_PID,change_type,change_prompt
2024-10-07 13:56:53,2024-10-07 14:08:56,0,100,723,1,2024-10-07 14:08:56,R_1flrJQVB9pjuKZU,anonymous,EN,,1,2,2,66c3ee0c060ef644fe8cc051,80,50,71,82,70,59,20,3,40,2,,1,,5,,Replika,2,1,3,2,1,66c3ee0c060ef644fe8cc051,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 14:09:32,2024-10-07 14:09:52,0,100,20,1,2024-10-07 14:09:52,R_1hKTE4QRpyB107n,anonymous,EN,1,1,2,1,66c974dec127874df005c23d,,,,,,,,,,,,,,,,,,,,,,66c974dec127874df005c23d,,
2024-10-07 14:07:24,2024-10-07 14:09:58,0,100,153,1,2024-10-07 14:09:58,R_2SyOkXgvQIqOJs5,anonymous,EN,1,1,1,2,66bf5fde0a42438253e0d94e,,,,,,,,,,,,,,,,,,,,,,66bf5fde0a42438253e0d94e,,
2024-10-07 14:08:50,2024-10-07 14:10:51,0,100,121,1,2024-10-07 14:10:52,R_7JPFqeSiAGTywoT,anonymous,EN,1,1,2,2,663b810a9d37219004ad9fbd,81,82,50,50,94,81,100,2,27,1,,5,,4,,Replika,2,2,2,3,1,663b810a9d37219004ad9fbd,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 14:03:02,2024-10-07 14:11:20,0,100,498,1,2024-10-07 14:11:21,R_7DTZ7HA8674pqrh,anonymous,EN,1,1,2,2,65f52dc88f9ee4e035af2fff,64,63,11,8,73,63,25,2,37,1,,1,,5,,ChatGPT,3,3,3,3,1,65f52dc88f9ee4e035af2fff,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 14:10:01,2024-10-07 14:11:45,0,100,104,1,2024-10-07 14:11:46,R_1I9jvzP9lbFKEH7,anonymous,EN,1,1,2,2,66f4b4843bf73000a6c8ac4a,67,71,65,75,74,73,70,2,19,1,,3,,3,,CHARACTERAI,2,1,3,0.5,1,66f4b4843bf73000a6c8ac4a,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 14:00:47,2024-10-07 14:11:47,0,100,659,1,2024-10-07 14:11:47,R_7kuYvZ9TAZbA86n,anonymous,EN,1,1,2,2,66358a9d8097a16fa815976f,60,18,6,0,0,20,100,3,73,2,,3,,3,,replika,1,1,5,1,1,66358a9d8097a16fa815976f,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 14:08:08,2024-10-07 14:11:55,0,100,226,1,2024-10-07 14:11:56,R_7VOOCssxsuS7vm0,anonymous,EN,1,1,2,2,6525756df17f4848fa86309b,20,26,20,20,75,69,80,3,63,2,,3,,5,,Chat GPT,3,3,3,1,1,6525756df17f4848fa86309b,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 14:07:49,2024-10-07 14:12:09,0,100,260,1,2024-10-07 14:12:10,R_6kvJt5HEc7kUqfC,anonymous,EN,1,1,2,2,66960a5bf616fa93b1d3fb5c,49,12,14,17,15,2,20,1,25,2,,3,,1,,Chat gbt,1,3,1,1,1,66960a5bf616fa93b1d3fb5c,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 14:08:55,2024-10-07 14:12:16,0,100,200,1,2024-10-07 14:12:16,R_7uOGMvaRkddxeSL,anonymous,EN,1,1,2,2,66d794e4e96ca6a6e93d5862,35,40,8,10,70,70,80,3,30,1,,4,,4,,Snapchat AI as well as chatgpt and others,2,4,12,1,1,66d794e4e96ca6a6e93d5862,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 14:10:03,2024-10-07 14:12:27,0,100,143,1,2024-10-07 14:12:27,R_29m0g3kWlwbHEIq,anonymous,EN,1,1,2,2,66c1175e2a6eac30bb107cf1,0,0,0,0,0,0,100,1,29,2,,3,,1,,"Chatgpt Midjourney ",2,3,0,2,1,66c1175e2a6eac30bb107cf1,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 14:07:39,2024-10-07 14:12:47,0,100,308,1,2024-10-07 14:12:48,R_7c56oGie90WECg3,anonymous,EN,1,1,2,2,66814bd337692ab271dffe6e,0,0,0,0,100,50,100,2,29,1,,3,,2,,ch ai,2,2,1,1,1,66814bd337692ab271dffe6e,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 14:10:25,2024-10-07 14:12:48,0,100,142,1,2024-10-07 14:12:48,R_3WSzYGdiRAHY5Fd,anonymous,EN,1,1,2,2,603b3720160c3e75baf04a6b,35,10,10,0,20,10,70,3,20,1,,3,,3,,kindroid,2,1,1,1,1,603b3720160c3e75baf04a6b,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 14:12:08,2024-10-07 14:13:07,0,100,59,1,2024-10-07 14:13:08,R_6sB12wtBMvc2gRH,anonymous,EN,1,1,2,1,66b82983ea9669e07e639756,,,,,,,,,,,,,,,,,,,,,,66b82983ea9669e07e639756,,
2024-10-07 14:13:01,2024-10-07 14:13:18,0,100,17,1,2024-10-07 14:13:18,R_1cqntcHJqRBqkiz,anonymous,EN,1,1,2,1,66b5830fb162e9d0650ff37d,,,,,,,,,,,,,,,,,,,,,,66b5830fb162e9d0650ff37d,,
2024-10-07 14:12:20,2024-10-07 14:13:43,0,100,83,1,2024-10-07 14:13:44,R_6eR9Kxu9jQjPBhO,anonymous,EN,1,1,2,2,669e7b8d49d69303f41baed1,64,75,66,27,30,77,69,2,28,1,,3,,4,,Chat GPT,2,1,2,2,1,669e7b8d49d69303f41baed1,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 14:11:30,2024-10-07 14:13:57,0,100,146,1,2024-10-07 14:13:58,R_6iMwKpux0p2dG3n,anonymous,EN,1,1,2,2,5dd1f583946f7c24ccfae358,25,46,0,0,5,16,50,1,31,2,,1,,1,,Meta AI,3,1,8,2,1,5dd1f583946f7c24ccfae358,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 14:02:16,2024-10-07 14:14:17,0,100,720,1,2024-10-07 14:14:17,R_1owk25txIUgzL2V,anonymous,EN,1,1,2,2,66e8a83a9e76d96d63103b54,73,23,30,30,83,20,81,2,49,1,,3,,5,,Replika,2,4,12,5,3,66e8a83a9e76d96d63103b54,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 14:10:44,2024-10-07 14:14:43,0,100,239,1,2024-10-07 14:14:44,R_3OUzZ9oerWqpn4A,anonymous,EN,0.8999999761581421,1,2,2,66dfce07e357fce30d780f80,74,77,66,30,68,84,75,2,39,2,,3,,3,,DALL E,1,3,4,4,1,66dfce07e357fce30d780f80,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 14:06:05,2024-10-07 14:14:47,0,100,522,1,2024-10-07 14:14:48,R_1nW7GaHsTRtniPn,anonymous,EN,1,1,2,2,66fd16262645d2dfb68d3f9f,15,0,0,1,0,0,0,1,35,1,,3,,5,,Serene AI,1,3,10,4,2,66fd16262645d2dfb68d3f9f,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 14:06:28,2024-10-07 14:15:00,0,100,511,1,2024-10-07 14:15:00,R_1xq8IbEE7ngR3X3,anonymous,EN,1,1,2,2,662f2e887085666906acbf9e,70,75,60,50,80,85,90,2,49,1,,3,,5,,replika,2,2,6,2,2,662f2e887085666906acbf9e,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 14:12:36,2024-10-07 14:16:42,0,100,246,1,2024-10-07 14:16:43,R_1MuwL22k3ifA94B,anonymous,EN,1,1,2,2,653bcde89abfefe876b42b5c,17,8,3,8,8,17,0,1,30,2,,4,,4,,chat gpt,3,1,7,1,1,653bcde89abfefe876b42b5c,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 14:12:24,2024-10-07 14:17:07,0,100,283,1,2024-10-07 14:17:08,R_6Cj45Es0CYmn5BT,anonymous,EN,1,1,2,2,668161c6c32c389a9edbffe5,40,0,0,0,0,0,90,3,22,2,,3,,1,,Replika,2,1,20,1,1,668161c6c32c389a9edbffe5,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 14:13:39,2024-10-07 14:18:28,0,100,288,1,2024-10-07 14:18:28,R_1P4S1afjanJ6mhT,anonymous,EN,1,1,2,2,6687e7ab774852dc74bdca19,73,92,77,63,66,83,60,3,33,1,,3,,5,,Chatgpt,3,2,6,3,3,6687e7ab774852dc74bdca19,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 14:15:35,2024-10-07 14:18:28,0,100,173,1,2024-10-07 14:18:29,R_1LT3jT7SZfKtTbQ,anonymous,EN,1,1,2,2,5d90298097a2130015f3fa3c,0,0,70,75,0,0,61,1,33,1,,3,,1,,Replika,2,1,8,1,1,5d90298097a2130015f3fa3c,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 14:05:37,2024-10-07 14:18:46,0,100,788,1,2024-10-07 14:18:46,R_7UfKdT6SIGp9Urv,anonymous,EN,0.699999988079071,1,2,2,66d473025c899e52888c32b2,20,31,0,0,80,100,90,1,22,2,,3,,4,,Woebot,2,3,18,2,2,66d473025c899e52888c32b2,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 14:09:42,2024-10-07 14:18:50,0,100,547,1,2024-10-07 14:18:50,R_19ieP4CDwnPxyOq,anonymous,EN,1,1,2,2,66dedea81dd02f40f17130f2,83,87,33,40,75,80,85,2,26,1,,1,,4,,Replika,2,4,2,1,2,66dedea81dd02f40f17130f2,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 14:07:51,2024-10-07 14:18:51,0,100,660,1,2024-10-07 14:18:51,R_6Rn1tM6aD6P5OR1,anonymous,EN,1,1,2,2,664df977e4e6d25d66bf64cb,76,71,68,58,24,29,58,2,35,2,,3,,1,,chat gpt,2,1,12,1,1,664df977e4e6d25d66bf64cb,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 13:55:23,2024-10-07 14:19:08,0,100,1425,1,2024-10-07 14:19:09,R_6ZV7sXC4jKQdlVg,anonymous,EN,1,1,2,2,66c4ec345cde01398191b1ef,65,67,66,7,71,70,59,1,22,2,,1,,3,,Replika,2,1,5,1,1,66c4ec345cde01398191b1ef,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 14:18:49,2024-10-07 14:19:10,0,100,21,1,2024-10-07 14:19:10,R_6GUA7ElvtOaL53r,anonymous,EN,1,1,2,1,66f308db3bb07131500f1697,,,,,,,,,,,,,,,,,,,,,,66f308db3bb07131500f1697,,
2024-10-07 14:12:29,2024-10-07 14:20:05,0,100,456,1,2024-10-07 14:20:05,R_7y31LaqLp44bo2n,anonymous,EN,1,1,2,2,66b752d3f5ccc0b7ab9277e3,66,64,29,25,30,29,67,2,29,2,,1,,5,,Chatpal,2,1,5,2,2,66b752d3f5ccc0b7ab9277e3,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 14:18:25,2024-10-07 14:21:42,0,100,197,1,2024-10-07 14:21:43,R_1iXAO9b8IDGIFE4,anonymous,EN,1,1,2,2,5f0151a9e5751c2a5313c45e,81,100,81,50,80,81,100,2,30,2,,3,,3,,Character AI Kindroid Xoul,1,4,12,3,2,5f0151a9e5751c2a5313c45e,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 14:07:25,2024-10-07 14:21:52,0,100,866,1,2024-10-07 14:21:52,R_8QrG3F1qWohmDgW,anonymous,EN,0.8999999761581421,1,2,2,66eb44c15df514b90352f406,38,60,30,35,39,24,72,3,34,2,,3,,5,,replika,2,1,4,2,1,66eb44c15df514b90352f406,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 14:20:31,2024-10-07 14:22:25,0,100,114,1,2024-10-07 14:22:26,R_5pR7DOMm452MiIy,anonymous,EN,1,1,2,2,66d60d3a5c2188977812d4af,75,76,42,70,34,25,78,2,30,1,,"2,4",,4,,Chatgpt,3,1,5,1,1,66d60d3a5c2188977812d4af,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 14:20:19,2024-10-07 14:22:31,0,100,131,1,2024-10-07 14:22:32,R_1wGLYsF86R9pG4S,anonymous,EN,1,1,2,2,629e1738fcc7d0b6acfe5280,36,27,24,84,68,32,100,3,43,1,,3,,5,,ChatGPU,1,3,6,1,1,629e1738fcc7d0b6acfe5280,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 14:19:55,2024-10-07 14:23:48,0,100,233,1,2024-10-07 14:23:49,R_39mkufRitBy3Is3,anonymous,EN,1,1,2,2,5ede2d50869843041d303b7a,21,21,0,29,69,63,88,3,20,2,,4,,1,,Character Ai,2,4,4,3,1,5ede2d50869843041d303b7a,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 14:21:55,2024-10-07 14:25:32,0,100,217,1,2024-10-07 14:25:33,R_6MNcBSVeBrdYYU4,anonymous,EN,1,1,2,2,66926bdaacd865fc152ef5ff,19,26,17,13,33,29,27,3,50,2,,3,,4,,chat gpt and character ai,2,4,3,1,1,66926bdaacd865fc152ef5ff,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 14:19:16,2024-10-07 14:25:41,0,100,385,1,2024-10-07 14:25:42,R_6rMPEwJWRyQU7zl,anonymous,EN,1,1,2,2,66ed2d017e294a1191e584cd,72,72,31,29,33,71,65,2,46,1,,3,,5,,Replika,1,1,7,10,2,66ed2d017e294a1191e584cd,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 14:22:18,2024-10-07 14:25:46,0,100,207,1,2024-10-07 14:25:46,R_5C3fAdgXbmJzNMA,anonymous,EN,1,1,2,2,669d682efab2137fa356f7ba,85,80,56,21,31,55,90,2,25,2,,"3,4",,3,,Character AI,1,4,3,1,1,669d682efab2137fa356f7ba,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 14:24:09,2024-10-07 14:26:17,0,100,127,1,2024-10-07 14:26:17,R_3KiH8oYTWAeqZWf,anonymous,EN,1,1,2,2,5d3bcf190e510a001b3df200,0,29,0,0,0,0,85,1,23,2,,4,,4,,Character AI,2,1,2,1,1,5d3bcf190e510a001b3df200,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 14:09:38,2024-10-07 14:26:19,0,100,1000,1,2024-10-07 14:26:19,R_1o4JcaNyAGMGrmJ,anonymous,EN,1,1,2,2,669a878ad1cad8cabb0ea7dd,23,34,17,27,23,15,23,1,24,1,,1,,5,,Replika,1,4,8,3,3,669a878ad1cad8cabb0ea7dd,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 14:02:37,2024-10-07 14:26:55,0,100,1457,1,2024-10-07 14:26:55,R_5wakOE0WITqsmPK,anonymous,EN,,1,2,2,643ab9c7dbf92589bedc45f6,23,50,47,20,73,25,92,3,50,2,,4,,4,,Replika,2,1,48,3,3,643ab9c7dbf92589bedc45f6,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 14:23:51,2024-10-07 14:26:59,0,100,188,1,2024-10-07 14:26:59,R_7v0uSz31gTvOmrf,anonymous,EN,1,1,2,2,61549a2caa92d84f392000e9,50,50,50,64,55,61,58,2,29,2,,3,,4,,Replika,2,2,4,5,2,61549a2caa92d84f392000e9,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
